,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
1274,4372,2454,3233,2013-06-24 23:23:00,150.0,1,1,15.0
4148,1302,3023,3435,2013-06-24 23:37:00,448.0,1,1,44.0
7150,5583,2570,828,2013-06-24 23:55:00,273.0,1,0,27.0
7151,5583,140,679,2013-06-25 00:41:00,295.0,1,1,29.0
4151,2123,1349,1805,2013-06-25 02:26:00,175.0,1,1,17.0
7156,5984,3631,140,2013-06-25 03:58:00,304.0,1,0,30.0
4155,2308,2267,964,2013-06-25 06:48:00,515.0,1,0,51.0
4161,6250,3553,1532,2013-06-25 16:40:00,1103.0,1,1,110.0
7158,1753,2222,3786,2013-06-25 16:46:00,252.0,1,0,25.0
1278,1862,2790,3484,2013-06-25 19:31:00,510.0,1,1,51.0
1279,1823,2216,2664,2013-06-25 19:46:00,207.0,1,0,20.0
1281,1852,879,1757,2013-06-25 21:46:00,396.0,1,1,39.0
7162,6684,1185,3617,2013-06-25 22:04:00,165.0,1,0,16.0
1282,217,2324,2812,2013-06-25 22:06:00,601.0,1,0,60.0
4165,5588,1710,156,2013-06-25 22:38:00,426.0,1,0,42.0
4166,2115,3056,672,2013-06-25 22:57:00,224.0,1,1,22.0
1286,3807,312,734,2013-06-26 02:12:00,172.0,1,0,17.0
7165,3343,3027,2039,2013-06-26 05:01:00,245.0,1,0,24.0
1288,4637,353,125,2013-06-26 05:08:00,297.0,1,1,29.0
1289,5992,686,872,2013-06-26 05:32:00,249.0,1,0,24.0
7166,7541,803,3664,2013-06-26 05:33:00,218.0,1,1,21.0
7167,5989,1238,1552,2013-06-26 05:49:00,166.0,1,0,16.0
7168,173,1627,1370,2013-06-26 07:14:00,151.0,1,0,15.0
1290,2211,322,2847,2013-06-26 09:58:00,228.0,1,0,22.0
1291,2194,4,1678,2013-06-26 14:14:00,456.0,1,1,45.0
4170,8988,2160,1861,2013-06-26 16:14:00,279.0,1,0,27.0
4171,2834,794,4132,2013-06-26 16:54:00,203.0,1,0,20.0
4172,5694,3186,4218,2013-06-26 19:08:00,263.0,1,0,26.0
1293,2008,1604,2462,2013-06-26 20:50:00,308.0,1,0,30.0
1295,128,2679,729,2013-06-26 21:24:00,273.0,1,1,27.0
7171,2477,1885,1933,2013-06-26 21:35:00,307.0,1,0,30.0
1297,835,1238,1552,2013-06-26 22:13:00,499.0,1,0,49.0
7173,6953,1073,3297,2013-06-27 01:08:00,1197.0,1,0,119.0
4173,1410,3414,1887,2013-06-27 06:05:00,186.0,1,0,18.0
7175,1829,2761,4034,2013-06-27 14:40:00,425.0,1,0,42.0
1306,4861,1623,2443,2013-06-27 19:21:00,302.0,1,0,30.0
7178,8893,280,4189,2013-06-27 20:28:00,358.0,1,0,35.0
4178,5102,2306,932,2013-06-27 20:40:00,372.0,1,0,37.0
7179,2656,2268,3970,2013-06-27 20:42:00,255.0,1,0,25.0
1308,8106,288,272,2013-06-27 20:43:00,314.0,1,0,31.0
4180,5526,1893,1623,2013-06-27 21:25:00,200.0,1,0,20.0
1309,6040,989,479,2013-06-27 22:28:00,526.0,1,0,52.0
1310,6997,499,240,2013-06-27 23:44:00,250.0,1,0,25.0
1311,1798,2564,390,2013-06-28 01:20:00,757.0,1,0,75.0
7183,4558,203,4428,2013-06-28 03:48:00,164.0,1,0,16.0
4182,1668,761,2492,2013-06-28 10:11:00,436.0,1,0,43.0
4183,3008,3222,2917,2013-06-28 11:31:00,443.0,1,1,44.0
7184,3465,110,2696,2013-06-28 14:26:00,687.0,1,0,68.0
7185,3323,334,1246,2013-06-28 15:07:00,232.0,1,1,23.0
1315,5262,1596,4002,2013-06-28 16:08:00,286.0,1,1,28.0
1316,7785,1674,248,2013-06-28 19:39:00,208.0,1,0,20.0
4187,4112,1502,153,2013-06-28 19:47:00,474.0,1,1,47.0
1319,301,366,2261,2013-06-29 03:55:00,472.0,1,1,47.0
7190,5138,1294,939,2013-06-29 06:53:00,584.0,1,0,58.0
4190,8212,688,3521,2013-06-29 07:32:00,262.0,1,1,26.0
1320,9020,3279,1193,2013-06-29 09:25:00,268.0,1,0,26.0
4191,4916,3264,3535,2013-06-29 09:56:00,197.0,1,0,19.0
7194,6660,1839,2731,2013-06-29 13:40:00,203.0,1,0,20.0
7196,6423,2184,3746,2013-06-29 15:22:00,222.0,1,1,22.0
1323,627,1903,1341,2013-06-29 21:00:00,208.0,1,1,20.0
7199,688,2734,1949,2013-06-30 00:06:00,211.0,1,1,21.0
4195,1228,2097,2948,2013-06-30 00:41:00,154.0,1,0,15.0
1325,48,575,540,2013-06-30 12:36:00,548.0,1,0,54.0
1326,768,2157,1237,2013-06-30 16:58:00,371.0,1,0,37.0
1327,1366,1336,2084,2013-06-30 18:24:00,442.0,1,1,44.0
4203,778,1757,2736,2013-06-30 21:23:00,401.0,1,1,40.0
1331,8322,826,3253,2013-06-30 22:27:00,345.0,1,1,34.0
7204,4849,1867,3729,2013-06-30 23:31:00,341.0,1,0,34.0
4205,4062,1459,992,2013-06-30 23:54:00,397.0,1,1,39.0
7205,8574,1352,4282,2013-07-01 04:20:00,332.0,1,0,33.0
7206,934,2840,37,2013-07-01 04:32:00,193.0,1,0,19.0
1333,3870,792,1135,2013-07-01 04:58:00,385.0,1,0,38.0
4208,6309,2771,1578,2013-07-01 08:41:00,257.0,1,1,25.0
4210,6260,3258,2942,2013-07-01 15:21:00,655.0,1,0,65.0
4212,3628,3665,2510,2013-07-01 19:15:00,207.0,1,0,20.0
4213,6495,3281,3811,2013-07-01 19:41:00,286.0,1,0,28.0
4215,1017,94,1355,2013-07-01 20:31:00,601.0,1,0,60.0
4216,4965,2375,3846,2013-07-01 20:48:00,370.0,1,1,37.0
1338,8725,3645,498,2013-07-01 20:56:00,168.0,1,1,16.0
4217,4617,895,764,2013-07-01 21:29:00,246.0,1,1,24.0
7218,863,212,640,2013-07-01 22:01:00,188.0,1,0,18.0
4220,3116,1867,3729,2013-07-02 00:17:00,337.0,1,1,33.0
1342,5707,3554,720,2013-07-02 01:30:00,153.0,1,1,15.0
1343,1451,2176,505,2013-07-02 02:51:00,148.0,1,0,14.0
7220,6531,207,1006,2013-07-02 10:05:00,509.0,1,0,50.0
4224,5954,1608,627,2013-07-02 11:32:00,254.0,1,0,25.0
7221,3192,861,2800,2013-07-02 14:57:00,266.0,1,0,26.0
4225,4922,1250,303,2013-07-02 17:36:00,824.0,1,0,82.0
4226,4312,2849,3721,2013-07-02 18:17:00,254.0,1,0,25.0
1349,5139,2001,3236,2013-07-02 18:33:00,160.0,1,0,16.0
4228,8092,789,1890,2013-07-02 19:31:00,231.0,1,1,23.0
7227,6229,3083,4085,2013-07-02 20:45:00,699.0,1,0,69.0
7228,2690,2492,1520,2013-07-02 21:33:00,300.0,1,1,30.0
1351,3662,166,392,2013-07-02 21:43:00,145.0,1,1,14.0
1352,2804,1669,1438,2013-07-02 22:01:00,241.0,1,0,24.0
4230,2615,2595,2552,2013-07-03 02:33:00,844.0,1,0,84.0
1354,5470,2454,3754,2013-07-03 03:13:00,393.0,1,0,39.0
2786,4380,424,1843,2013-07-03 05:26:00,140.0,1,1,14.0
2787,1848,613,2959,2013-07-03 06:26:00,140.0,1,1,14.0
7232,7857,2625,4434,2013-07-03 07:26:00,431.0,1,0,43.0
1359,8276,2398,2658,2013-07-03 12:31:00,504.0,1,1,50.0
4234,8210,3198,3265,2013-07-03 16:02:00,304.0,1,0,30.0
4235,611,476,2960,2013-07-03 16:22:00,150.0,1,0,15.0
7234,5588,686,872,2013-07-03 16:34:00,363.0,1,0,36.0
4236,2817,1955,2324,2013-07-03 18:13:00,385.0,1,0,38.0
7236,38,1306,772,2013-07-03 19:37:00,434.0,1,0,43.0
7237,501,709,1396,2013-07-03 20:15:00,372.0,1,1,37.0
4238,8414,3087,2418,2013-07-03 22:01:00,421.0,1,1,42.0
2788,2423,2491,4379,2013-07-03 22:22:00,140.0,1,0,14.0
1370,3636,1133,2332,2013-07-04 05:20:00,187.0,1,0,18.0
7245,8167,217,726,2013-07-04 11:59:00,300.0,1,0,30.0
4245,7512,797,4300,2013-07-04 14:41:00,1241.0,1,1,124.0
7246,4801,1992,1928,2013-07-04 15:18:00,170.0,1,0,17.0
4246,1164,2417,3692,2013-07-04 15:21:00,784.0,1,0,78.0
4247,7660,3409,2995,2013-07-04 19:33:00,417.0,1,0,41.0
7249,8040,2835,2676,2013-07-04 21:42:00,200.0,1,0,20.0
7250,8040,3164,3223,2013-07-04 21:49:00,204.0,1,0,20.0
7251,5322,2370,3251,2013-07-04 22:07:00,628.0,1,0,62.0
4251,7367,1276,382,2013-07-04 22:40:00,217.0,1,0,21.0
1374,7367,2484,3288,2013-07-05 00:08:00,327.0,1,0,32.0
4252,7367,2575,3582,2013-07-05 00:13:00,192.0,1,0,19.0
1376,3381,3055,3369,2013-07-05 02:33:00,349.0,1,0,34.0
4253,1887,1093,3391,2013-07-05 04:33:00,517.0,1,1,51.0
5739,8338,142,2687,2013-07-05 08:54:00,173.0,1,1,17.0
4257,134,187,1264,2013-07-05 11:06:00,457.0,1,1,45.0
4258,337,773,905,2013-07-05 12:03:00,435.0,1,1,43.0
7252,7570,3243,1803,2013-07-05 13:26:00,480.0,1,1,48.0
4260,3189,917,982,2013-07-05 14:40:00,261.0,1,0,26.0
1377,3580,718,710,2013-07-05 15:33:00,722.0,1,1,72.0
4261,2718,1371,3872,2013-07-05 17:06:00,177.0,1,1,17.0
4262,4245,760,219,2013-07-05 17:20:00,822.0,1,0,82.0
7255,888,862,2491,2013-07-05 17:32:00,421.0,1,1,42.0
1379,7773,576,1813,2013-07-05 19:51:00,375.0,1,1,37.0
4265,929,608,2410,2013-07-05 21:02:00,310.0,1,0,31.0
7258,5897,996,1856,2013-07-06 00:43:00,156.0,1,0,15.0
7260,8479,1867,3729,2013-07-06 03:08:00,567.0,1,0,56.0
1381,6041,1675,925,2013-07-06 04:47:00,398.0,1,0,39.0
4268,4141,1276,1409,2013-07-06 10:27:00,176.0,1,0,17.0
4270,5942,1755,4318,2013-07-06 13:40:00,320.0,1,0,32.0
4271,8595,2288,4103,2013-07-06 15:59:00,468.0,1,0,46.0
1383,8161,2976,427,2013-07-06 17:59:00,185.0,1,1,18.0
1384,6014,2811,154,2013-07-06 18:04:00,202.0,1,1,20.0
4272,5005,375,4119,2013-07-06 18:20:00,424.0,1,1,42.0
4276,850,2888,2781,2013-07-07 07:40:00,430.0,1,0,43.0
7272,311,366,2261,2013-07-07 09:18:00,449.0,1,0,44.0
2791,6797,3387,4067,2013-07-07 11:54:00,140.0,1,0,14.0
4279,5565,1891,351,2013-07-07 14:42:00,188.0,1,0,18.0
7274,782,2812,1616,2013-07-07 14:44:00,266.0,1,0,26.0
1388,5227,2751,3415,2013-07-07 15:03:00,183.0,1,0,18.0
7276,1180,56,2194,2013-07-07 15:28:00,708.0,1,1,70.0
1390,109,2062,3105,2013-07-07 16:59:00,815.0,1,0,81.0
4283,4384,2412,4212,2013-07-07 19:05:00,518.0,1,1,51.0
4289,2278,1868,169,2013-07-07 23:01:00,193.0,1,0,19.0
7281,3124,859,904,2013-07-08 01:17:00,300.0,1,1,30.0
4291,5809,2331,2373,2013-07-08 03:30:00,255.0,1,0,25.0
4292,850,1868,169,2013-07-08 04:22:00,202.0,1,0,20.0
4293,5130,3031,4054,2013-07-08 06:07:00,246.0,1,0,24.0
4295,8012,2328,4099,2013-07-08 07:24:00,254.0,1,1,25.0
1397,8012,2507,1952,2013-07-08 07:44:00,258.0,1,0,25.0
1398,2528,497,3665,2013-07-08 07:47:00,300.0,1,0,30.0
1399,2366,1562,1526,2013-07-08 10:16:00,686.0,1,1,68.0
4296,8464,1063,2341,2013-07-08 10:56:00,627.0,1,0,62.0
4297,4237,2075,1485,2013-07-08 13:45:00,193.0,1,1,19.0
7283,3794,1683,716,2013-07-08 15:07:00,156.0,1,1,15.0
7285,771,2363,2821,2013-07-08 16:44:00,554.0,1,0,55.0
7286,5756,3399,3126,2013-07-08 18:03:00,376.0,1,1,37.0
4298,5756,386,1227,2013-07-08 18:05:00,376.0,1,0,37.0
4299,4242,2549,708,2013-07-08 19:02:00,206.0,1,1,20.0
1401,469,2652,1927,2013-07-08 19:41:00,189.0,1,0,18.0
4301,8189,1438,3668,2013-07-08 19:53:00,544.0,1,0,54.0
1403,2904,796,3609,2013-07-08 20:06:00,745.0,1,0,74.0
8807,4395,2082,391,2013-07-08 21:13:00,140.0,1,1,14.0
4306,7262,3429,3805,2013-07-08 23:01:00,175.0,1,0,17.0
1406,4232,1202,609,2013-07-09 00:23:00,201.0,1,1,20.0
4308,3977,290,2646,2013-07-09 00:44:00,551.0,1,0,55.0
5744,1696,2763,1039,2013-07-09 02:57:00,140.0,1,1,14.0
1410,6155,2951,75,2013-07-09 07:00:00,325.0,1,0,32.0
4312,916,1063,2341,2013-07-09 07:25:00,479.0,1,0,47.0
1412,3999,550,2537,2013-07-09 10:28:00,433.0,1,0,43.0
5743,6082,1431,1015,2013-07-09 15:13:00,140.0,1,0,14.0
7294,4532,2043,817,2013-07-09 16:13:00,261.0,1,1,26.0
4315,3131,2822,2106,2013-07-09 17:47:00,423.0,1,1,42.0
7295,8716,2334,1372,2013-07-09 17:51:00,199.0,1,0,19.0
4316,4860,1987,3604,2013-07-09 18:18:00,570.0,1,1,57.0
4317,1589,910,2669,2013-07-09 18:47:00,676.0,1,0,67.0
4318,4799,1238,1552,2013-07-09 18:54:00,379.0,1,0,37.0
1417,553,1960,565,2013-07-09 19:46:00,482.0,1,1,48.0
7297,5506,851,3498,2013-07-09 20:39:00,203.0,1,0,20.0
5745,493,2139,437,2013-07-09 21:11:00,160.0,1,0,16.0
5746,7129,3636,3513,2013-07-09 21:42:00,150.0,1,0,15.0
7298,4992,353,125,2013-07-09 22:06:00,483.0,1,1,48.0
7299,4292,942,1893,2013-07-09 22:24:00,399.0,1,0,39.0
7303,639,2469,1811,2013-07-10 00:30:00,235.0,1,0,23.0
1419,4287,2160,1861,2013-07-10 15:38:00,222.0,1,0,22.0
7306,1527,1431,1015,2013-07-10 16:57:00,184.0,1,0,18.0
1420,2956,803,3664,2013-07-10 17:38:00,527.0,1,1,52.0
4325,5351,2955,1766,2013-07-10 17:45:00,247.0,1,0,24.0
4326,8625,1592,4319,2013-07-10 17:51:00,240.0,1,0,24.0
7307,2333,3552,3127,2013-07-10 18:31:00,205.0,1,1,20.0
1421,4227,3052,3151,2013-07-10 18:44:00,537.0,1,1,53.0
4328,8520,2539,1321,2013-07-10 22:06:00,432.0,1,1,43.0
7308,5131,483,4294,2013-07-10 23:34:00,828.0,1,0,82.0
4333,8053,1148,685,2013-07-11 02:29:00,492.0,1,1,49.0
7312,196,856,1907,2013-07-11 02:49:00,648.0,1,1,64.0
4334,8242,1927,3745,2013-07-11 03:15:00,380.0,1,1,38.0
4335,1497,1431,1015,2013-07-11 03:34:00,193.0,1,0,19.0
1425,3217,1205,236,2013-07-11 05:57:00,670.0,1,1,67.0
7316,4717,2256,1919,2013-07-11 09:01:00,789.0,1,1,78.0
7317,5200,3503,3508,2013-07-11 10:01:00,363.0,1,0,36.0
1426,305,3312,787,2013-07-11 10:24:00,265.0,1,0,26.0
4339,5571,849,3035,2013-07-11 12:32:00,420.0,1,1,42.0
1430,3821,2376,4230,2013-07-11 17:39:00,570.0,1,0,57.0
7320,3887,1027,4053,2013-07-11 22:43:00,198.0,1,0,19.0
4344,1589,3565,967,2013-07-11 23:50:00,607.0,1,0,60.0
7321,1589,3605,2629,2013-07-11 23:58:00,609.0,1,0,60.0
7322,5623,2095,3374,2013-07-12 00:36:00,616.0,1,0,61.0
7323,3121,2500,564,2013-07-12 00:46:00,207.0,1,0,20.0
1432,60,2080,129,2013-07-12 02:04:00,569.0,1,1,56.0
1433,2383,3030,2227,2013-07-12 02:49:00,254.0,1,1,25.0
4347,4287,2312,2089,2013-07-12 09:21:00,282.0,1,0,28.0
1437,4382,633,1931,2013-07-12 11:51:00,345.0,1,0,34.0
4350,7958,3536,1469,2013-07-12 13:55:00,157.0,1,0,15.0
1438,3558,3454,1665,2013-07-12 14:02:00,407.0,1,0,40.0
7324,3558,213,3466,2013-07-12 14:05:00,452.0,1,0,45.0
7325,5535,2628,1503,2013-07-12 15:39:00,382.0,1,0,38.0
1439,8417,2363,2821,2013-07-12 16:19:00,514.0,1,0,51.0
4352,3776,1264,2631,2013-07-12 16:37:00,186.0,1,0,18.0
4353,8427,376,4145,2013-07-12 18:13:00,1215.0,1,0,121.0
1440,4317,2972,1406,2013-07-12 18:27:00,222.0,1,0,22.0
4354,5198,2865,4295,2013-07-12 18:40:00,496.0,1,0,49.0
4355,5786,1979,2095,2013-07-12 18:47:00,560.0,1,0,56.0
4357,1994,1071,3380,2013-07-12 21:38:00,780.0,1,0,78.0
4358,4389,1298,146,2013-07-12 22:42:00,290.0,1,0,29.0
7327,9040,3032,599,2013-07-12 23:01:00,187.0,1,0,18.0
4359,3488,2493,3278,2013-07-12 23:32:00,539.0,1,0,53.0
4360,4315,679,3510,2013-07-13 03:45:00,191.0,1,1,19.0
7329,7354,690,1373,2013-07-13 06:10:00,1080.0,1,0,108.0
7330,5534,2331,262,2013-07-13 06:32:00,206.0,1,0,20.0
4362,8475,1673,4081,2013-07-13 08:02:00,558.0,1,0,55.0
1444,3393,29,3206,2013-07-13 12:14:00,252.0,1,0,25.0
1448,3098,1876,3573,2013-07-13 19:16:00,339.0,1,0,33.0
1449,1820,1502,153,2013-07-13 21:46:00,525.0,1,1,52.0
7336,7209,414,3577,2013-07-14 05:15:00,312.0,1,0,31.0
1452,6854,99,3697,2013-07-14 05:21:00,1557.0,1,0,155.0
1453,8407,3529,1502,2013-07-14 07:07:00,197.0,1,1,19.0
7339,7379,1276,2143,2013-07-14 08:17:00,249.0,1,1,24.0
7340,1381,2324,2812,2013-07-14 09:43:00,366.0,1,0,36.0
1458,7550,2479,89,2013-07-14 18:14:00,261.0,1,0,26.0
1460,3681,2171,3397,2013-07-14 18:45:00,625.0,1,1,62.0
1462,3232,3111,3024,2013-07-14 19:31:00,183.0,1,0,18.0
7343,3018,1019,3589,2013-07-14 22:37:00,474.0,1,0,47.0
1464,1714,3318,866,2013-07-15 00:45:00,203.0,1,1,20.0
7344,6704,564,2615,2013-07-15 05:28:00,460.0,1,1,46.0
7345,3551,2005,4163,2013-07-15 06:17:00,252.0,1,0,25.0
4375,5143,3203,2738,2013-07-15 11:18:00,162.0,1,0,16.0
4376,6553,3631,140,2013-07-15 11:41:00,344.0,1,0,34.0
7349,7612,1155,1464,2013-07-15 15:01:00,312.0,1,1,31.0
1465,7612,2797,3041,2013-07-15 15:05:00,313.0,1,0,31.0
1466,1928,1216,1699,2013-07-15 15:24:00,516.0,1,1,51.0
1467,3251,1730,1307,2013-07-15 15:50:00,258.0,1,0,25.0
4379,4986,3593,1284,2013-07-15 15:53:00,377.0,1,1,37.0
7350,6323,3357,2136,2013-07-15 16:39:00,584.0,1,0,58.0
1469,2605,1166,3352,2013-07-15 17:09:00,435.0,1,0,43.0
4380,2828,648,269,2013-07-15 17:36:00,739.0,1,0,73.0
1472,6646,1758,1797,2013-07-15 19:09:00,296.0,1,0,29.0
1474,9011,3553,1532,2013-07-15 20:34:00,279.0,1,0,27.0
1475,4638,1067,1841,2013-07-15 23:31:00,339.0,1,0,33.0
1476,8628,3017,2144,2013-07-16 00:08:00,247.0,1,1,24.0
7354,6864,375,4119,2013-07-16 02:04:00,166.0,1,1,16.0
1478,4564,3463,1046,2013-07-16 02:48:00,363.0,1,0,36.0
1479,5272,522,2150,2013-07-16 03:17:00,335.0,1,1,33.0
4387,3141,103,95,2013-07-16 04:49:00,526.0,1,0,52.0
7357,5920,2463,1032,2013-07-16 08:16:00,295.0,1,0,29.0
1481,6660,3427,1904,2013-07-16 12:26:00,225.0,1,0,22.0
7362,5954,918,2912,2013-07-16 14:24:00,271.0,1,0,27.0
7364,6606,1269,3033,2013-07-16 15:10:00,293.0,1,0,29.0
2794,42,3639,852,2013-07-16 16:31:00,150.0,1,0,15.0
4392,1151,2672,1304,2013-07-16 16:36:00,393.0,1,1,39.0
4393,8958,2124,528,2013-07-16 17:44:00,232.0,1,0,23.0
4394,5479,0,1052,2013-07-16 18:23:00,228.0,1,0,22.0
1484,7093,17,2643,2013-07-16 18:26:00,692.0,1,1,69.0
1485,7882,3415,4416,2013-07-16 18:44:00,395.0,1,0,39.0
7365,98,2822,2106,2013-07-16 19:17:00,509.0,1,1,50.0
7366,3428,148,3778,2013-07-16 19:41:00,202.0,1,0,20.0
4395,3020,1282,399,2013-07-16 19:59:00,199.0,1,1,19.0
1486,4134,2495,3858,2013-07-16 21:30:00,407.0,1,1,40.0
7368,928,2227,3496,2013-07-16 22:10:00,267.0,1,0,26.0
5750,8896,1070,2007,2013-07-16 23:00:00,150.0,1,0,15.0
4396,604,3060,2468,2013-07-16 23:06:00,372.0,1,0,37.0
2798,5847,3212,1393,2013-07-16 23:07:00,140.0,1,0,14.0
5751,7407,1366,791,2013-07-17 00:18:00,140.0,1,1,14.0
7371,1846,92,838,2013-07-17 01:44:00,317.0,1,0,31.0
7373,7184,2386,212,2013-07-17 02:12:00,496.0,1,0,49.0
7374,4915,1276,3909,2013-07-17 02:29:00,567.0,1,0,56.0
4398,8946,1152,1692,2013-07-17 04:34:00,360.0,1,0,36.0
1490,3991,3126,2192,2013-07-17 05:30:00,570.0,1,0,57.0
4400,3974,917,2778,2013-07-17 12:11:00,270.0,1,0,27.0
4401,3421,1292,1707,2013-07-17 15:31:00,239.0,1,0,23.0
8812,8903,92,838,2013-07-17 17:11:00,140.0,1,0,14.0
7381,2611,783,1061,2013-07-17 18:01:00,449.0,1,0,44.0
4406,8120,3117,3493,2013-07-17 18:56:00,194.0,1,0,19.0
1496,1893,1735,2681,2013-07-17 19:01:00,220.0,1,1,22.0
4409,4477,284,444,2013-07-17 19:47:00,1276.0,1,0,127.0
1497,4211,1992,1928,2013-07-17 19:59:00,676.0,1,0,67.0
4410,4183,2193,3472,2013-07-17 19:59:00,215.0,1,1,21.0
7384,7188,1346,4056,2013-07-17 20:10:00,674.0,1,1,67.0
4412,5479,3631,140,2013-07-17 20:29:00,301.0,1,0,30.0
7386,2611,3601,3815,2013-07-17 22:03:00,514.0,1,0,51.0
4414,7375,1556,2105,2013-07-17 22:15:00,355.0,1,0,35.0
4415,5934,3665,1323,2013-07-17 22:37:00,382.0,1,1,38.0
1499,4934,1812,3339,2013-07-18 00:44:00,422.0,1,1,42.0
1500,7049,1669,1438,2013-07-18 01:35:00,269.0,1,0,26.0
7390,1076,2110,1343,2013-07-18 03:01:00,160.0,1,0,16.0
7391,1076,515,4077,2013-07-18 04:34:00,369.0,1,0,36.0
1502,7205,2754,700,2013-07-18 05:11:00,299.0,1,0,29.0
8813,2400,3665,3036,2013-07-18 06:01:00,140.0,1,1,14.0
1503,3664,1063,2341,2013-07-18 06:59:00,208.0,1,0,20.0
7392,3416,667,3445,2013-07-18 07:06:00,403.0,1,0,40.0
1504,4826,3480,3861,2013-07-18 08:09:00,329.0,1,0,32.0
4418,1989,2642,1274,2013-07-18 11:47:00,166.0,1,0,16.0
1505,1989,1333,483,2013-07-18 11:49:00,166.0,1,0,16.0
7394,8511,171,2816,2013-07-18 16:31:00,246.0,1,0,24.0
4420,7817,2094,1100,2013-07-18 18:32:00,482.0,1,1,48.0
7396,8919,1941,3038,2013-07-18 19:29:00,242.0,1,1,24.0
4421,8602,738,1556,2013-07-18 19:43:00,274.0,1,0,27.0
4423,7341,2745,1706,2013-07-18 20:19:00,201.0,1,1,20.0
7398,7595,1628,1184,2013-07-18 22:27:00,188.0,1,0,18.0
7399,2725,569,4051,2013-07-18 23:35:00,303.0,1,0,30.0
1508,859,3213,3532,2013-07-19 00:22:00,214.0,1,1,21.0
4430,8923,262,836,2013-07-19 02:33:00,402.0,1,0,40.0
1511,480,921,2381,2013-07-19 04:07:00,213.0,1,0,21.0
7401,8288,961,1056,2013-07-19 04:11:00,405.0,1,0,40.0
1512,3863,476,2960,2013-07-19 05:33:00,400.0,1,0,40.0
7403,1298,1622,820,2013-07-19 06:57:00,1053.0,1,0,105.0
7404,6471,2322,1993,2013-07-19 12:35:00,275.0,1,1,27.0
7408,4098,360,648,2013-07-19 20:15:00,225.0,1,0,22.0
4433,229,1435,3104,2013-07-19 20:25:00,246.0,1,0,24.0
7412,4858,227,190,2013-07-19 22:52:00,141.0,1,1,14.0
7413,1399,356,1344,2013-07-20 00:51:00,157.0,1,1,15.0
4436,6086,3409,2995,2013-07-20 01:36:00,174.0,1,0,17.0
7414,7675,2685,4092,2013-07-20 02:02:00,186.0,1,0,18.0
7415,4031,1808,875,2013-07-20 03:05:00,361.0,1,0,36.0
4438,4644,114,430,2013-07-20 03:12:00,947.0,1,1,94.0
4440,3846,736,3254,2013-07-20 05:14:00,282.0,1,0,28.0
4441,2201,1278,1514,2013-07-20 11:35:00,778.0,1,1,77.0
1518,3882,290,3411,2013-07-20 13:13:00,389.0,1,0,38.0
4442,5513,1147,4087,2013-07-20 14:51:00,777.0,1,0,77.0
1521,4854,3413,245,2013-07-20 18:17:00,296.0,1,0,29.0
7421,5265,1050,4412,2013-07-20 19:09:00,408.0,1,0,40.0
7422,4046,2797,3041,2013-07-20 19:20:00,450.0,1,0,45.0
4445,7008,1733,2357,2013-07-20 20:40:00,271.0,1,0,27.0
7423,7886,1740,1104,2013-07-20 21:14:00,161.0,1,0,16.0
4446,2009,2218,2493,2013-07-20 23:39:00,252.0,1,0,25.0
4447,4327,525,3322,2013-07-20 23:46:00,258.0,1,0,25.0
1525,6050,401,3257,2013-07-21 00:59:00,239.0,1,1,23.0
1526,8985,2641,2047,2013-07-21 01:31:00,215.0,1,0,21.0
1527,7233,18,809,2013-07-21 02:22:00,225.0,1,0,22.0
1529,1546,2795,1774,2013-07-21 05:26:00,190.0,1,0,19.0
5754,1221,2789,883,2013-07-21 05:57:00,140.0,1,1,14.0
7429,7808,2726,3671,2013-07-21 08:05:00,274.0,1,0,27.0
7430,8055,1110,1282,2013-07-21 10:46:00,168.0,1,0,16.0
7431,3050,2967,1716,2013-07-21 12:21:00,245.0,1,0,24.0
7432,202,2970,3025,2013-07-21 16:40:00,218.0,1,0,21.0
4452,1254,1645,661,2013-07-21 17:20:00,272.0,1,0,27.0
1530,9093,13,2269,2013-07-21 18:44:00,386.0,1,1,38.0
1534,7836,55,968,2013-07-21 23:30:00,190.0,1,0,19.0
1536,7675,261,2614,2013-07-22 03:01:00,210.0,1,0,21.0
1538,8541,84,247,2013-07-22 04:27:00,732.0,1,0,73.0
7433,7535,257,3686,2013-07-22 05:49:00,412.0,1,0,41.0
4459,2210,492,2961,2013-07-22 05:49:00,308.0,1,0,30.0
7435,2210,1456,2148,2013-07-22 08:02:00,346.0,1,0,34.0
4461,8320,1173,2892,2013-07-22 08:23:00,1708.0,1,0,170.0
4463,4091,1782,4313,2013-07-22 09:48:00,313.0,1,1,31.0
1541,2861,1603,400,2013-07-22 12:11:00,372.0,1,1,37.0
4467,2039,2887,2618,2013-07-22 15:42:00,357.0,1,0,35.0
4470,2073,908,1249,2013-07-22 16:49:00,252.0,1,1,25.0
4471,1402,1295,4405,2013-07-22 17:05:00,331.0,1,1,33.0
7438,8723,55,968,2013-07-22 18:02:00,192.0,1,0,19.0
4472,1774,3498,2264,2013-07-22 18:04:00,436.0,1,0,43.0
4473,2255,1743,3597,2013-07-22 19:34:00,406.0,1,1,40.0
1548,924,2869,1778,2013-07-22 19:38:00,316.0,1,1,31.0
1549,1328,1740,1104,2013-07-22 20:03:00,312.0,1,1,31.0
1551,7383,2625,4434,2013-07-22 21:23:00,399.0,1,0,39.0
