,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
7008,8083,364,499,2013-06-11 01:12:00,125.0,0,0,12.0
7010,369,1336,501,2013-06-11 03:22:00,90.0,0,0,9.0
1109,6234,2502,4441,2013-06-11 06:03:00,228.0,0,0,22.0
4015,6258,3414,1887,2013-06-11 06:15:00,180.0,0,0,18.0
1110,6866,1594,53,2013-06-11 07:19:00,315.0,0,0,31.0
7012,5579,2757,3111,2013-06-11 16:49:00,190.0,0,0,19.0
7013,7938,1454,2420,2013-06-11 17:28:00,520.0,0,0,52.0
4017,2157,1816,3068,2013-06-11 18:52:00,623.0,0,0,62.0
4018,595,1334,2596,2013-06-11 18:56:00,195.0,0,0,19.0
7015,6907,2926,2480,2013-06-11 21:05:00,177.0,0,0,17.0
7016,4345,2696,1611,2013-06-11 21:27:00,507.0,0,0,50.0
7017,2879,2453,705,2013-06-11 21:29:00,373.0,0,0,37.0
4019,4455,1196,598,2013-06-11 21:42:00,497.0,0,1,49.0
4020,8127,1738,3516,2013-06-11 21:56:00,170.0,0,1,17.0
1114,8243,1131,1769,2013-06-12 00:01:00,347.0,0,0,34.0
1115,7317,599,2103,2013-06-12 00:02:00,358.0,0,0,35.0
7019,8920,2406,2529,2013-06-12 00:48:00,221.0,0,0,22.0
7020,5745,2356,3748,2013-06-12 00:51:00,39.0,0,0,3.0
1116,5745,2256,1919,2013-06-12 00:52:00,50.0,0,0,5.0
4023,4397,402,2263,2013-06-12 01:32:00,121.0,0,0,12.0
7021,4628,551,3726,2013-06-12 01:33:00,182.0,0,1,18.0
5727,7849,375,4119,2013-06-12 01:39:00,0.0,0,0,0.0
7023,136,1276,2726,2013-06-12 03:44:00,823.0,0,0,82.0
1117,8546,1144,3075,2013-06-12 06:46:00,436.0,0,1,43.0
7024,2126,1882,2933,2013-06-12 06:52:00,403.0,0,0,40.0
7025,3303,498,1131,2013-06-12 08:23:00,275.0,0,0,27.0
4028,8484,2734,1949,2013-06-12 10:41:00,131.0,0,0,13.0
1119,1139,1854,991,2013-06-12 11:23:00,124.0,0,1,12.0
1120,8604,1360,3355,2013-06-12 11:53:00,226.0,0,1,22.0
4030,6068,2206,2329,2013-06-12 12:57:00,445.0,0,1,44.0
7026,8517,753,2114,2013-06-12 13:55:00,297.0,0,0,29.0
4031,3503,1686,4308,2013-06-12 13:56:00,86.0,0,0,8.0
4032,3476,842,3596,2013-06-12 14:50:00,331.0,0,0,33.0
2774,1627,2182,546,2013-06-12 15:22:00,0.0,0,1,0.0
1122,2195,1193,749,2013-06-12 16:46:00,149.0,0,0,14.0
7027,3175,1268,3939,2013-06-12 17:28:00,403.0,0,0,40.0
7028,7849,2288,4103,2013-06-12 18:10:00,33.0,0,0,3.0
7029,5618,298,3237,2013-06-12 18:40:00,853.0,0,0,85.0
4035,8956,3203,2738,2013-06-12 19:03:00,236.0,0,0,23.0
4036,1314,809,890,2013-06-12 19:18:00,405.0,0,0,40.0
1123,2498,2268,2345,2013-06-12 19:46:00,369.0,0,1,36.0
7030,2275,727,4032,2013-06-12 20:06:00,204.0,0,0,20.0
1126,4787,2497,2161,2013-06-12 20:43:00,804.0,0,0,80.0
4037,3081,1636,2914,2013-06-12 21:06:00,187.0,0,0,18.0
1127,78,3445,2140,2013-06-12 21:38:00,493.0,0,1,49.0
2775,4413,3029,403,2013-06-12 22:03:00,0.0,0,1,0.0
1129,4981,2375,3492,2013-06-12 22:05:00,338.0,0,0,33.0
4038,1410,3207,3956,2013-06-12 23:02:00,177.0,0,0,17.0
4039,1128,2357,2607,2013-06-12 23:10:00,709.0,0,0,70.0
7031,2523,2790,3484,2013-06-12 23:15:00,175.0,0,0,17.0
1131,6391,1995,2880,2013-06-12 23:57:00,106.0,0,0,10.0
1134,4804,2375,3846,2013-06-13 01:02:00,140.0,0,1,14.0
1136,8616,1627,1370,2013-06-13 01:45:00,310.0,0,0,31.0
4040,2377,92,838,2013-06-13 03:00:00,308.0,0,0,30.0
7033,6871,3096,2563,2013-06-13 05:33:00,176.0,0,1,17.0
1137,1130,148,3778,2013-06-13 07:13:00,497.0,0,0,49.0
1140,4164,426,1796,2013-06-13 09:32:00,367.0,0,0,36.0
7037,8757,2566,1147,2013-06-13 15:41:00,283.0,0,0,28.0
1141,3078,2176,505,2013-06-13 17:41:00,137.0,0,0,13.0
7038,369,2118,3882,2013-06-13 17:48:00,49.0,0,0,4.0
1143,366,1016,1431,2013-06-13 18:37:00,373.0,0,1,37.0
7039,7500,3091,4017,2013-06-13 19:09:00,115.0,0,0,11.0
1145,3175,1951,2010,2013-06-13 22:35:00,388.0,0,1,38.0
1146,8022,3443,1992,2013-06-14 00:04:00,1241.0,0,1,124.0
8798,3378,5,2839,2013-06-14 01:23:00,0.0,0,0,0.0
4046,362,142,286,2013-06-14 02:53:00,76.0,0,0,7.0
1150,4562,3289,874,2013-06-14 03:57:00,54.0,0,0,5.0
7040,6137,1995,2880,2013-06-14 04:36:00,342.0,0,0,34.0
7042,1467,3198,3265,2013-06-14 06:49:00,152.0,0,0,15.0
7043,511,107,4385,2013-06-14 08:23:00,254.0,0,1,25.0
7044,1213,803,3664,2013-06-14 11:05:00,505.0,0,1,50.0
7045,1213,2953,3975,2013-06-14 11:08:00,504.0,0,0,50.0
1155,2038,2053,3894,2013-06-14 12:10:00,147.0,0,0,14.0
7046,5276,739,1889,2013-06-14 16:10:00,394.0,0,0,39.0
1159,7768,1940,360,2013-06-14 17:42:00,237.0,0,0,23.0
1160,4314,1594,53,2013-06-14 18:14:00,224.0,0,0,22.0
1161,8093,1621,893,2013-06-14 19:11:00,175.0,0,0,17.0
4050,8203,1559,2829,2013-06-14 19:40:00,315.0,0,1,31.0
4051,6962,2689,2441,2013-06-14 21:08:00,217.0,0,1,21.0
4052,3385,3303,2435,2013-06-14 21:40:00,600.0,0,0,60.0
7051,882,1265,295,2013-06-15 05:05:00,136.0,0,0,13.0
1163,8240,1019,3589,2013-06-15 08:27:00,481.0,0,0,48.0
7053,6728,1867,3729,2013-06-15 14:36:00,270.0,0,1,27.0
7054,375,3222,2917,2013-06-15 19:19:00,643.0,0,1,64.0
7058,5782,1622,2375,2013-06-15 22:58:00,610.0,0,0,61.0
1167,3069,3249,3070,2013-06-16 00:23:00,276.0,0,1,27.0
1168,7749,618,381,2013-06-16 00:42:00,326.0,0,1,32.0
1173,8083,2052,2848,2013-06-16 16:44:00,84.0,0,0,8.0
1176,36,1495,1806,2013-06-16 18:59:00,100.0,0,0,10.0
4060,4991,1822,1472,2013-06-16 21:30:00,183.0,0,1,18.0
4061,3633,10,2071,2013-06-16 21:48:00,470.0,0,0,47.0
7061,8268,3594,4263,2013-06-16 21:50:00,737.0,0,1,73.0
4063,3165,2358,2252,2013-06-16 23:38:00,65.0,0,0,6.0
7062,1933,1473,1257,2013-06-16 23:39:00,395.0,0,1,39.0
4064,880,530,4265,2013-06-17 01:26:00,165.0,0,0,16.0
7063,2446,2726,3671,2013-06-17 02:13:00,1215.0,0,0,121.0
4065,8843,494,4134,2013-06-17 04:07:00,536.0,0,1,53.0
7067,8300,2991,364,2013-06-17 06:20:00,128.0,0,0,12.0
4066,8563,2357,2607,2013-06-17 13:14:00,317.0,0,0,31.0
7069,6190,444,3705,2013-06-17 13:56:00,111.0,0,0,11.0
7070,7822,308,1523,2013-06-17 15:06:00,40.0,0,0,4.0
1181,825,3415,4416,2013-06-17 16:16:00,315.0,0,0,31.0
5730,8706,917,982,2013-06-17 17:01:00,0.0,0,0,0.0
1183,8954,1484,340,2013-06-17 19:30:00,42.0,0,0,4.0
7073,7908,1851,1007,2013-06-17 19:42:00,355.0,0,0,35.0
4068,5412,586,226,2013-06-17 20:36:00,218.0,0,0,21.0
4069,8829,907,725,2013-06-17 21:07:00,101.0,0,0,10.0
4071,8368,586,226,2013-06-17 22:20:00,180.0,0,0,18.0
7075,7614,296,2980,2013-06-17 22:25:00,214.0,0,0,21.0
1185,2149,2685,4092,2013-06-17 22:44:00,279.0,0,0,27.0
7076,3652,298,3237,2013-06-17 23:01:00,184.0,0,1,18.0
1186,829,2173,2884,2013-06-17 23:50:00,165.0,0,0,16.0
4074,5291,1590,477,2013-06-18 04:05:00,524.0,0,0,52.0
1192,6512,3582,3629,2013-06-18 04:48:00,341.0,0,0,34.0
4076,508,476,2960,2013-06-18 05:55:00,127.0,0,0,12.0
1193,1290,2262,1224,2013-06-18 06:01:00,339.0,0,1,33.0
1194,2242,1050,4412,2013-06-18 06:20:00,495.0,0,0,49.0
7079,1458,147,796,2013-06-18 12:10:00,212.0,0,1,21.0
7081,5115,530,4265,2013-06-18 15:56:00,258.0,0,0,25.0
7082,434,1276,2878,2013-06-18 17:17:00,367.0,0,0,36.0
4079,2005,1495,1806,2013-06-18 18:00:00,284.0,0,0,28.0
8799,984,3455,2127,2013-06-18 19:22:00,277.0,0,1,
1198,3651,2995,3442,2013-06-18 19:37:00,182.0,0,1,18.0
7083,3087,1196,598,2013-06-18 19:47:00,630.0,0,1,63.0
1199,6078,1892,1976,2013-06-18 20:57:00,425.0,0,1,42.0
4080,7992,3169,551,2013-06-18 20:58:00,221.0,0,0,22.0
7084,4421,2301,3014,2013-06-18 22:12:00,399.0,0,1,39.0
7085,378,895,764,2013-06-18 23:16:00,387.0,0,0,38.0
4081,5819,3539,3350,2013-06-18 23:44:00,123.0,0,0,12.0
4082,3526,2883,2712,2013-06-18 23:58:00,230.0,0,0,23.0
4083,27,1391,2112,2013-06-19 02:30:00,237.0,0,0,23.0
4084,6271,2414,1303,2013-06-19 02:59:00,61.0,0,0,6.0
4085,1081,278,2988,2013-06-19 03:39:00,202.0,0,0,20.0
4086,963,334,1246,2013-06-19 04:02:00,315.0,0,1,31.0
1202,2500,1593,3690,2013-06-19 04:03:00,93.0,0,0,9.0
1204,8284,2916,102,2013-06-19 05:57:00,59.0,0,1,5.0
1206,2109,10,1200,2013-06-19 06:27:00,258.0,0,0,25.0
4088,4996,1360,3355,2013-06-19 07:08:00,128.0,0,0,12.0
1207,8537,1757,182,2013-06-19 09:18:00,392.0,0,1,39.0
4089,4398,2563,2253,2013-06-19 11:00:00,106.0,0,0,10.0
7092,477,84,247,2013-06-19 15:19:00,83.0,0,0,8.0
1214,6963,2475,719,2013-06-19 16:30:00,110.0,0,0,11.0
4090,5121,1105,916,2013-06-19 18:18:00,338.0,0,1,33.0
7093,2156,1384,2230,2013-06-19 19:34:00,1105.0,0,0,110.0
1216,2156,1375,2,2013-06-19 20:14:00,1103.0,0,1,110.0
7094,4478,2160,1861,2013-06-19 20:16:00,596.0,0,0,59.0
2779,70,1144,3075,2013-06-19 20:56:00,0.0,0,1,0.0
4091,6596,1980,2495,2013-06-19 21:36:00,299.0,0,1,29.0
7095,17,1197,2221,2013-06-19 21:38:00,49.0,0,0,4.0
4092,1432,3053,4421,2013-06-19 22:12:00,1431.0,0,0,143.0
7099,1650,467,2411,2013-06-20 02:49:00,132.0,0,0,13.0
7100,4844,1070,2007,2013-06-20 04:27:00,391.0,0,0,39.0
1219,5666,358,3848,2013-06-20 05:15:00,197.0,0,1,19.0
4093,1999,1196,598,2013-06-20 05:36:00,167.0,0,1,16.0
1220,7820,1732,2978,2013-06-20 05:46:00,213.0,0,0,21.0
1221,8951,1636,2914,2013-06-20 05:59:00,225.0,0,0,22.0
1222,8741,3415,4416,2013-06-20 08:03:00,80.0,0,0,8.0
1223,6741,1309,1489,2013-06-20 10:02:00,616.0,0,0,61.0
5732,8592,2320,2966,2013-06-20 10:31:00,277.0,0,1,
4095,2114,2438,157,2013-06-20 11:13:00,446.0,0,1,44.0
1224,2831,2339,353,2013-06-20 14:21:00,30.0,0,0,3.0
1225,30,1863,1174,2013-06-20 14:33:00,440.0,0,0,44.0
1227,1141,72,249,2013-06-20 16:22:00,483.0,0,0,48.0
4096,1349,1686,4308,2013-06-20 19:23:00,1561.0,0,1,156.0
7105,4842,2906,3866,2013-06-20 19:26:00,111.0,0,0,11.0
1228,1417,2916,102,2013-06-20 19:30:00,253.0,0,0,25.0
1229,2262,1615,432,2013-06-20 20:29:00,81.0,0,0,8.0
1230,5703,2047,3456,2013-06-20 20:41:00,119.0,0,0,11.0
4097,3233,1930,1457,2013-06-20 21:10:00,551.0,0,0,55.0
1233,3778,3660,642,2013-06-21 00:42:00,417.0,0,0,41.0
1234,3778,887,3211,2013-06-21 00:47:00,430.0,0,1,43.0
4100,350,40,3603,2013-06-21 01:25:00,617.0,0,0,61.0
4101,8934,3245,3198,2013-06-21 01:41:00,120.0,0,0,12.0
7108,182,1997,2021,2013-06-21 02:47:00,91.0,0,1,9.0
4102,4141,3529,2320,2013-06-21 04:15:00,38.0,0,1,3.0
7110,6150,2606,4296,2013-06-21 05:49:00,454.0,0,0,45.0
4103,3458,3501,1389,2013-06-21 07:03:00,167.0,0,1,16.0
7111,5233,500,1159,2013-06-21 10:34:00,294.0,0,1,29.0
7112,5697,2405,308,2013-06-21 11:42:00,289.0,0,1,28.0
1236,4130,2047,3004,2013-06-21 11:45:00,106.0,0,1,10.0
1237,7534,1576,3045,2013-06-21 13:38:00,121.0,0,1,12.0
1238,4341,3630,1023,2013-06-21 14:18:00,216.0,0,0,21.0
5733,334,3039,1953,2013-06-21 18:01:00,0.0,0,0,0.0
4106,2786,2075,4253,2013-06-21 19:43:00,258.0,0,0,25.0
4107,1145,3066,3383,2013-06-21 21:51:00,130.0,0,0,13.0
4108,4303,518,4233,2013-06-21 22:11:00,151.0,0,0,15.0
4113,7270,551,897,2013-06-22 03:24:00,128.0,0,0,12.0
7117,575,2437,2613,2013-06-22 03:36:00,224.0,0,1,22.0
1242,2191,2402,2004,2013-06-22 05:03:00,344.0,0,0,34.0
7119,4150,1998,1415,2013-06-22 06:05:00,211.0,0,0,21.0
8800,1087,3018,4013,2013-06-22 06:27:00,0.0,0,1,0.0
4114,4491,3039,1953,2013-06-22 07:26:00,599.0,0,1,59.0
4115,3465,2796,1628,2013-06-22 09:10:00,687.0,0,0,68.0
4117,5215,2259,3413,2013-06-22 10:59:00,675.0,0,1,67.0
4118,3631,2975,3184,2013-06-22 14:31:00,410.0,0,0,41.0
7121,5950,2679,729,2013-06-22 17:16:00,135.0,0,0,13.0
7122,1520,2111,1213,2013-06-22 18:09:00,386.0,0,1,38.0
7123,4331,3419,196,2013-06-22 18:45:00,678.0,0,0,67.0
1246,7069,3085,4358,2013-06-22 20:14:00,169.0,0,0,16.0
1247,6379,385,1642,2013-06-22 21:18:00,351.0,0,0,35.0
4124,7360,770,929,2013-06-22 22:58:00,423.0,0,1,42.0
4127,3331,1732,2978,2013-06-22 23:53:00,477.0,0,0,47.0
4128,4674,3456,2382,2013-06-23 00:23:00,233.0,0,0,23.0
4129,3064,1994,960,2013-06-23 00:32:00,147.0,0,0,14.0
1248,4334,903,94,2013-06-23 02:09:00,137.0,0,0,13.0
7129,1962,3193,4021,2013-06-23 02:29:00,776.0,0,0,77.0
1249,3876,1928,3620,2013-06-23 02:42:00,138.0,0,0,13.0
4130,3090,776,2708,2013-06-23 02:48:00,38.0,0,1,3.0
1250,5404,2640,66,2013-06-23 03:52:00,289.0,0,1,28.0
1251,5425,2850,2585,2013-06-23 04:06:00,266.0,0,0,26.0
4131,1838,1678,2125,2013-06-23 04:42:00,563.0,0,1,56.0
1252,6189,38,1252,2013-06-23 04:54:00,151.0,0,0,15.0
1253,3523,1823,996,2013-06-23 05:30:00,301.0,0,0,30.0
7130,8704,118,2660,2013-06-23 06:52:00,168.0,0,0,16.0
4132,8353,711,2946,2013-06-23 07:18:00,288.0,0,1,28.0
1255,7754,1966,2330,2013-06-23 12:45:00,140.0,0,0,14.0
1256,6286,986,1254,2013-06-23 12:47:00,475.0,0,1,47.0
7132,8137,3318,866,2013-06-23 14:06:00,429.0,0,0,42.0
1257,2065,966,2449,2013-06-23 14:51:00,723.0,0,0,72.0
1258,3341,663,3164,2013-06-23 17:09:00,115.0,0,0,11.0
7135,6343,2578,2530,2013-06-23 17:30:00,80.0,0,0,8.0
7137,3707,1539,2288,2013-06-23 18:04:00,333.0,0,0,33.0
1260,5815,2909,1790,2013-06-23 20:12:00,641.0,0,1,64.0
4138,3888,402,2263,2013-06-23 21:13:00,751.0,0,1,75.0
1262,1083,530,3789,2013-06-23 21:34:00,262.0,0,0,26.0
4142,5501,1650,2467,2013-06-24 05:29:00,374.0,0,0,37.0
1266,2399,3245,3198,2013-06-24 05:45:00,150.0,0,0,15.0
1267,2399,651,139,2013-06-24 07:02:00,169.0,0,1,16.0
1268,2598,2416,47,2013-06-24 13:09:00,211.0,0,1,21.0
7143,1159,2252,2463,2013-06-24 17:48:00,414.0,0,0,41.0
1269,63,2640,66,2013-06-24 17:57:00,216.0,0,0,21.0
7144,8003,1830,2452,2013-06-24 18:14:00,47.0,0,1,4.0
7145,355,3153,536,2013-06-24 19:01:00,465.0,0,0,46.0
8801,1845,5,2839,2013-06-24 19:33:00,74.0,0,0,7.0
1270,5452,1787,4345,2013-06-24 19:48:00,495.0,0,0,49.0
1271,6813,903,94,2013-06-24 19:53:00,213.0,0,0,21.0
7146,8222,56,2377,2013-06-24 20:02:00,707.0,0,0,70.0
7148,7938,1185,3617,2013-06-24 22:04:00,326.0,0,1,32.0
4145,1588,757,4220,2013-06-24 22:04:00,1457.0,0,1,145.0
4146,1421,3549,362,2013-06-24 22:39:00,251.0,0,0,25.0
4147,5047,3553,76,2013-06-24 22:42:00,268.0,0,1,26.0
7152,579,97,2319,2013-06-25 01:06:00,555.0,0,1,55.0
4149,635,530,3592,2013-06-25 01:10:00,365.0,0,0,36.0
7153,7637,2789,4035,2013-06-25 01:30:00,184.0,0,0,18.0
4150,227,615,4007,2013-06-25 02:02:00,181.0,0,1,18.0
7154,8114,2267,3495,2013-06-25 02:03:00,166.0,0,0,16.0
1275,3281,1184,15,2013-06-25 03:10:00,192.0,0,0,19.0
7155,2014,2634,3606,2013-06-25 03:33:00,330.0,0,1,33.0
4152,4230,1360,3355,2013-06-25 04:15:00,272.0,0,0,27.0
4154,7082,1590,477,2013-06-25 05:12:00,1229.0,0,0,122.0
7157,6698,2148,1040,2013-06-25 11:35:00,160.0,0,1,16.0
4156,4863,427,1564,2013-06-25 13:05:00,420.0,0,0,42.0
4158,5642,2822,2106,2013-06-25 15:04:00,210.0,0,0,21.0
4160,1564,161,848,2013-06-25 16:19:00,224.0,0,0,22.0
1276,5192,2254,2653,2013-06-25 16:46:00,290.0,0,1,29.0
7159,950,2976,427,2013-06-25 17:15:00,166.0,0,0,16.0
4162,3814,2051,784,2013-06-25 18:28:00,75.0,0,1,7.0
7160,4828,3334,1329,2013-06-25 19:20:00,156.0,0,0,15.0
7161,8089,1866,4195,2013-06-25 19:25:00,334.0,0,0,33.0
4163,2351,1263,3179,2013-06-25 21:24:00,224.0,0,0,22.0
1280,5367,485,109,2013-06-25 21:24:00,544.0,0,0,54.0
1283,496,491,2370,2013-06-25 22:51:00,291.0,0,1,29.0
5737,8643,1452,422,2013-06-25 23:24:00,0.0,0,1,0.0
7163,6206,1028,1670,2013-06-26 00:06:00,916.0,0,0,91.0
1284,4932,209,942,2013-06-26 01:20:00,100.0,0,1,10.0
1285,4204,3276,2820,2013-06-26 01:37:00,348.0,0,0,34.0
4167,7968,1185,3617,2013-06-26 01:37:00,556.0,0,0,55.0
1287,8094,2758,3474,2013-06-26 04:06:00,125.0,0,1,12.0
4168,128,1896,284,2013-06-26 05:37:00,227.0,0,0,22.0
7169,169,2133,1084,2013-06-26 10:57:00,196.0,0,0,19.0
4169,8894,921,2381,2013-06-26 12:08:00,167.0,0,0,16.0
8804,6713,950,969,2013-06-26 19:03:00,0.0,0,1,0.0
2783,1065,624,4146,2013-06-26 19:49:00,277.0,0,0,
1292,3754,2320,3557,2013-06-26 20:40:00,156.0,0,0,15.0
7170,3182,933,3919,2013-06-26 20:42:00,311.0,0,1,31.0
1294,8396,2011,1939,2013-06-26 21:21:00,220.0,0,1,22.0
1296,3446,1951,2010,2013-06-26 21:35:00,586.0,0,1,58.0
1298,6745,414,3577,2013-06-26 23:12:00,136.0,0,0,13.0
7172,285,2606,4296,2013-06-27 01:02:00,511.0,0,0,51.0
1299,3717,2621,475,2013-06-27 05:16:00,368.0,0,1,36.0
1300,6517,2160,1861,2013-06-27 05:20:00,369.0,0,0,36.0
1301,3595,2126,117,2013-06-27 08:48:00,260.0,0,0,26.0
1302,9028,1705,2233,2013-06-27 12:17:00,186.0,0,0,18.0
4174,4025,180,666,2013-06-27 12:22:00,580.0,0,0,58.0
4175,8736,1560,293,2013-06-27 13:14:00,171.0,0,1,17.0
7176,2224,1107,1968,2013-06-27 16:17:00,479.0,0,0,47.0
7177,1405,1742,1764,2013-06-27 16:46:00,273.0,0,1,27.0
1303,8852,663,3164,2013-06-27 17:45:00,186.0,0,0,18.0
1304,4068,1441,4182,2013-06-27 18:04:00,321.0,0,0,32.0
1305,1600,530,984,2013-06-27 18:33:00,216.0,0,0,21.0
1307,5706,756,3210,2013-06-27 20:36:00,250.0,0,0,25.0
7180,4071,1839,2731,2013-06-27 21:27:00,119.0,0,0,11.0
7181,6997,1155,1464,2013-06-27 23:34:00,250.0,0,0,25.0
4181,3452,195,3947,2013-06-28 06:01:00,308.0,0,0,30.0
1312,198,1502,1195,2013-06-28 09:18:00,187.0,0,1,18.0
1313,7398,1884,3241,2013-06-28 11:47:00,141.0,0,0,14.0
4184,894,262,836,2013-06-28 13:10:00,32.0,0,0,3.0
1314,8027,3358,1863,2013-06-28 15:20:00,453.0,0,0,45.0
4185,5445,545,4041,2013-06-28 15:24:00,193.0,0,0,19.0
7186,4291,1511,2358,2013-06-28 15:27:00,604.0,0,1,60.0
4186,6825,917,3583,2013-06-28 16:46:00,508.0,0,1,50.0
2784,3505,3250,3865,2013-06-28 19:21:00,277.0,0,1,
1317,6367,2352,2477,2013-06-28 21:50:00,385.0,0,0,38.0
4188,8382,1438,4170,2013-06-28 23:57:00,396.0,0,1,39.0
1318,5316,2728,2674,2013-06-29 00:06:00,586.0,0,0,58.0
4189,5580,1780,3816,2013-06-29 00:45:00,575.0,0,0,57.0
7188,176,2950,2981,2013-06-29 04:15:00,328.0,0,1,32.0
7189,514,188,3133,2013-06-29 04:40:00,121.0,0,0,12.0
7191,6057,1191,4290,2013-06-29 08:19:00,298.0,0,0,29.0
7192,9020,1674,248,2013-06-29 09:18:00,259.0,0,0,25.0
7193,4805,933,3919,2013-06-29 10:33:00,605.0,0,0,60.0
4192,8113,2382,806,2013-06-29 13:08:00,280.0,0,1,28.0
1321,6122,130,70,2013-06-29 14:44:00,306.0,0,0,30.0
1322,7544,1502,1195,2013-06-29 15:00:00,336.0,0,1,33.0
7195,7544,985,1495,2013-06-29 15:16:00,422.0,0,0,42.0
7197,2037,224,2770,2013-06-29 15:55:00,612.0,0,0,61.0
4193,1988,3113,332,2013-06-29 16:21:00,146.0,0,0,14.0
7198,3470,28,1473,2013-06-29 18:36:00,198.0,0,0,19.0
7200,2057,1166,3352,2013-06-30 00:22:00,165.0,0,0,16.0
4197,4926,950,969,2013-06-30 05:36:00,351.0,0,1,35.0
4198,7916,1509,4310,2013-06-30 11:23:00,527.0,0,1,52.0
4199,1181,985,1495,2013-06-30 15:21:00,46.0,0,0,4.0
4200,6548,578,1261,2013-06-30 18:59:00,141.0,0,0,14.0
4201,607,551,1219,2013-06-30 19:19:00,526.0,0,1,52.0
1328,1974,3102,570,2013-06-30 19:49:00,323.0,0,0,32.0
4202,7432,498,2509,2013-06-30 20:56:00,283.0,0,0,28.0
1329,7657,629,3897,2013-06-30 21:02:00,173.0,0,0,17.0
7201,7549,2295,2461,2013-06-30 21:17:00,239.0,0,0,23.0
4204,8322,3606,712,2013-06-30 22:38:00,340.0,0,1,34.0
7202,6290,1360,3355,2013-06-30 23:04:00,290.0,0,0,29.0
7203,4376,2375,3846,2013-06-30 23:13:00,326.0,0,1,32.0
4206,4239,2267,964,2013-06-30 23:59:00,372.0,0,0,37.0
1332,6376,530,4265,2013-07-01 02:38:00,278.0,0,0,27.0
7207,1495,92,838,2013-07-01 06:09:00,153.0,0,0,15.0
4207,1442,2789,4035,2013-07-01 06:24:00,299.0,0,0,29.0
1334,5344,309,745,2013-07-01 07:57:00,615.0,0,0,61.0
7208,8866,3434,52,2013-07-01 10:34:00,340.0,0,0,34.0
4209,4239,2679,729,2013-07-01 11:25:00,258.0,0,0,25.0
7209,6874,1556,2105,2013-07-01 13:48:00,260.0,0,0,26.0
7210,3448,500,1159,2013-07-01 15:25:00,176.0,0,1,17.0
7211,4963,1867,3729,2013-07-01 15:39:00,476.0,0,0,47.0
1335,7251,879,1757,2013-07-01 15:51:00,271.0,0,0,27.0
4211,7720,3318,866,2013-07-01 16:40:00,250.0,0,0,25.0
1336,3581,2921,2728,2013-07-01 16:40:00,645.0,0,1,64.0
1337,7972,2611,3515,2013-07-01 17:39:00,205.0,0,0,20.0
7212,2085,2910,158,2013-07-01 17:51:00,428.0,0,1,42.0
7214,2797,3503,3137,2013-07-01 19:23:00,129.0,0,0,12.0
4214,4140,534,4183,2013-07-01 20:06:00,262.0,0,0,26.0
7215,8982,2148,1040,2013-07-01 20:15:00,500.0,0,1,50.0
7216,3824,2375,1164,2013-07-01 20:54:00,131.0,0,1,13.0
7217,1547,2264,4408,2013-07-01 20:59:00,332.0,0,1,33.0
1339,3748,1231,2090,2013-07-01 20:59:00,148.0,0,0,14.0
4218,4286,1112,2567,2013-07-01 21:30:00,255.0,0,0,25.0
1340,72,154,2183,2013-07-01 22:49:00,391.0,0,0,39.0
1341,7541,1149,1244,2013-07-01 23:08:00,224.0,0,0,22.0
7219,2547,1232,301,2013-07-02 01:25:00,316.0,0,0,31.0
4221,8332,366,2261,2013-07-02 02:02:00,121.0,0,1,12.0
4222,1202,2176,505,2013-07-02 02:17:00,264.0,0,0,26.0
4223,4330,530,4265,2013-07-02 04:30:00,198.0,0,0,19.0
1344,2793,3023,3884,2013-07-02 07:15:00,87.0,0,0,8.0
1345,8464,2546,662,2013-07-02 07:23:00,527.0,0,0,52.0
1346,2873,2616,4171,2013-07-02 10:57:00,208.0,0,0,20.0
7222,1765,2926,2480,2013-07-02 15:25:00,592.0,0,0,59.0
1347,6926,2194,947,2013-07-02 16:25:00,234.0,0,0,23.0
7223,2376,3130,4024,2013-07-02 16:40:00,208.0,0,0,20.0
1348,8302,488,4225,2013-07-02 16:59:00,390.0,0,0,39.0
7224,3976,2375,3492,2013-07-02 18:12:00,306.0,0,1,30.0
7225,2287,247,728,2013-07-02 18:20:00,361.0,0,0,36.0
7226,7640,1438,3668,2013-07-02 19:21:00,121.0,0,0,12.0
4227,6572,2988,3161,2013-07-02 19:27:00,252.0,0,1,25.0
7230,2190,2613,87,2013-07-02 22:22:00,253.0,0,0,25.0
7231,1156,2952,3588,2013-07-03 00:48:00,1330.0,0,0,133.0
4229,1942,2611,3515,2013-07-03 01:12:00,161.0,0,0,16.0
1353,3177,2724,1162,2013-07-03 01:31:00,77.0,0,0,7.0
4231,7981,46,480,2013-07-03 03:03:00,182.0,0,1,18.0
4232,7400,3553,1532,2013-07-03 03:23:00,174.0,0,0,17.0
4233,1466,1383,1656,2013-07-03 07:24:00,214.0,0,0,21.0
1355,7537,1144,3075,2013-07-03 07:37:00,194.0,0,0,19.0
1356,8209,2382,806,2013-07-03 07:59:00,383.0,0,0,38.0
1357,7394,1635,1143,2013-07-03 08:28:00,346.0,0,1,34.0
7233,2179,80,3421,2013-07-03 08:56:00,278.0,0,0,27.0
1358,7394,1048,2549,2013-07-03 09:05:00,120.0,0,0,12.0
1360,8687,2349,1103,2013-07-03 14:20:00,1482.0,0,1,148.0
1361,4366,3569,1771,2013-07-03 16:30:00,287.0,0,0,28.0
